date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:19:09	13113/13113	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:38:55%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/ercycliez.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/ercycliez.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:10	9900/9900	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:50:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/propre.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/propre.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:11	7423/7423	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:42:48%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/intrus.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/intrus.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:12	73504/73504	---M--	200	added ('OK')	image/gif	date:Fri,%2009%20Jun%202017%2016:14:30%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/rotchiers.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/rotchiers.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:13	17700/17700	---M--	200	added ('OK')	image/gif	date:Fri,%2002%20May%202014%2018:04:26%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/travas.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/travas.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:16	106083/106083	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:22%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/cauchie.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/cauchie.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:16	28769/28769	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:30%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/crapauds.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/crapauds.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:16	24618/24618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:54%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/vaques.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/vaques.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:17	25372/25372	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:24%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/chers.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/chers.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:18	7194/7194	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:49:11%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/partchi.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/partchi.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:19	8320/8320	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:37:13%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/dangi.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/dangi.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:21	97205/97205	---M--	200	added ('OK')	image/gif	date:Fri,%2009%20Jun%202017%2016:14:31%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/mefious.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/mefious.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:22	24358/24358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:24%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/chenoles.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/chenoles.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:22	20502/20502	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:54%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/var.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/var.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:23	25209/25209	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:57:01%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/veues.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/veues.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:26	101223/101223	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:32%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/ecriliade.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/ecriliade.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:26	23736/23736	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:48%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/huthes.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/huthes.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
